	colon_polyA_3	colon_polyA_4	colon_polyA_1	colon_polyA_2	colon_total_3	colon_total_4	colon_total_1	colon_total_2	pbmc_polyA_3	pbmc_polyA_4	pbmc_polyA_1	pbmc_polyA_2	pbmc_total_3	pbmc_total_4	pbmc_total_1	pbmc_total_2
OR56B1	74	152	0	0	0	0	0	0	531	936	621	716	0	158	0	565
OR52N4	59	152	151	377	456	147	0	451	1307	679	1331	870	2247	1836	1464	1908
OR56B2P	0	0	170	76	0	0	0	0	0	0	74	152	0	0	0	0
OR52N5	74	0	0	0	0	0	0	0	147	0	281	225	0	0	0	0
OR52N1	0	0	0	0	0	0	0	0	76	380	152	455	0	0	0	0
OR52N2	0	76	76	0	151	0	0	0	0	87	0	151	150	304	401	152
OR52E6	0	0	0	0	0	0	0	0	152	76	263	151	0	0	0	0
OR52E8	0	0	0	0	0	0	0	0	607	228	219	371	0	0	0	0
OR52E4	0	0	0	0	0	0	0	0	0	183	194	302	0	0	0	0
OR52E5	0	0	0	0	0	0	0	0	76	226	227	76	0	0	0	0
TRIM5	46615	42327	40885	41832	52956	54193	49131	50495	44917	44318	42584	45335	82501	88484	88028	77793
OR56A3	0	0	0	0	0	0	0	0	0	719	151	343	0	0	0	0
OR56A5	0	0	0	0	0	0	0	0	14	295	87	436	0	0	0	0
OR52L1	0	0	76	0	0	0	0	0	222	298	76	224	0	0	152	0
OR56A4	0	0	0	0	0	0	0	0	75	453	489	529	0	0	0	0
OR56A1	0	0	10	0	0	0	0	0	226	228	288	152	0	0	0	0
OR56B4	303	119	57	0	152	75	0	73	587	683	302	501	0	0	0	225
OR52B2	107	75	151	156	0	76	0	226	314	760	726	436	0	0	0	152
OR52W1	377	377	612	849	76	74	0	76	1621	952	1173	1243	0	0	0	0
C11orf42	2317	2294	2018	1763	1405	609	925	535	2538	2368	2118	1843	277	91	403	470
FHIP1B	117163	104014	110250	102852	245498	269484	261455	278016	27961	25999	29857	29431	230495	235706	230964	223091
CNGA4	150	215	190	152	76	214	303	604	797	839	800	639	1060	1171	1460	2049
CCKBR	224	0	149	76	0	228	150	303	376	824	520	661	0	72	75	0
CAVIN3	16224	13589	12485	9029	14763	22366	20191	21721	152	1007	1272	1211	2819	3098	2910	3229
SMPD1	53492	54482	57146	46465	132945	157431	150964	160730	3950	3697	6046	5445	175214	163846	172254	153958
APBB1	31274	31990	30961	30963	46147	59522	51931	59999	12998	12200	13132	16233	167617	167380	171882	174143
HPX	1305	771	934	899	2573	1840	1829	2376	744	1231	1430	1136	1265	2126	1885	1661
TRIM3	78967	75953	80140	74740	185767	209414	191304	213406	4680	5810	7701	6552	56386	49654	49057	51514
ARFIP2	106675	104020	106043	89982	178414	194599	193370	201990	16504	20638	21805	20628	113266	109095	111291	115475
TIMM10B	61096	60120	59798	61652	94586	89156	88769	90282	34876	36927	35819	34323	93688	94311	91361	85422
DNHD1	44106	39836	43198	40929	44882	50129	48800	49317	49373	47154	58849	52849	86995	97041	87397	99192
RRP8	49786	51726	53382	46486	48141	48091	51981	49270	37181	36259	41531	37786	81477	78521	83081	75096
ILK	148411	136523	149462	135299	327484	350247	349579	348447	44298	45989	55362	50604	625476	621523	642205	644225
TAF10	163527	152803	169973	161227	406646	448137	434927	436880	70926	71401	92746	83785	915546	868336	903955	899595
TPP1	87835	83525	79864	76218	534411	528983	525209	545585	39184	44010	50917	47616	805080	820734	779389	813660
DCHS1	45411	43689	45109	40826	45553	57215	50875	56083	4846	5526	7476	5410	28248	30403	30731	33518
MRPL17	27793	26747	25722	28635	43851	46362	46131	41629	13489	14490	12896	15643	33393	31081	30529	31903
OR2AG2	152	76	76	152	0	0	0	0	105	225	304	0	0	0	0	0
OR2AG1	0	227	228	378	0	0	0	0	0	151	151	150	0	0	0	0
OR6A2	304	0	234	151	0	0	0	76	0	65	0	301	0	0	0	0
OR10A5	228	111	151	45	0	0	0	0	76	150	76	152	0	0	0	0
OR10A2	151	0	73	152	0	0	33	0	76	76	157	525	0	0	0	0
OR10A4	380	151	225	302	0	0	0	0	228	149	226	152	0	0	0	0
OR2D2	228	157	226	151	0	0	0	0	304	75	152	76	0	0	0	0
OR2D3	227	302	151	224	0	0	0	0	378	76	301	380	0	0	0	0
ZNF215	18115	17476	16082	15477	12800	9462	8585	8650	1626	1979	1463	1972	453	225	512	301
ZNF214	5274	5209	5443	4931	4799	3079	3638	2812	1051	730	964	970	378	152	0	73
NLRP14	2165	1363	1641	1663	451	681	301	0	665	611	617	464	0	0	0	0
RBMXL2	222	151	152	296	0	152	0	0	76	605	75	310	0	0	0	0
SYT9	622	1316	1015	506	830	858	226	1128	2108	2229	1812	1026	110	120	99	65
OLFML1	6127	7759	9201	8808	18894	18135	18800	20016	4680	5159	4255	3631	604	1287	921	751
PPFIBP2	133630	125821	132180	133037	178055	183269	181584	194333	21282	25240	28299	23167	47520	50817	56079	54237
CYB5R2	10482	9034	14467	12261	10878	8830	10059	9676	5616	4189	3390	3909	3770	1861	2925	1484
OVCH2	69	74	0	0	0	0	0	0	618	185	596	477	0	0	0	0
EIF3F	148471	132830	148505	142723	271280	282672	269648	279541	67123	65223	73508	68255	480996	457301	484980	451646
TUB	13355	13925	13447	13915	19568	20031	18535	20901	5995	7305	7710	8439	3113	3799	3188	3480
RIC3	8313	6131	7496	9241	8039	9284	8741	9516	30054	26671	29410	25693	32679	30099	28773	29996
LMO1	0	76	0	0	0	147	76	151	236	152	224	156	0	76	0	0
STK33	14115	13317	10839	13650	13042	12081	9580	8758	4086	3243	4208	3355	1877	1492	528	1124
TRIM66	22834	21326	24622	23191	50221	49971	51393	53611	27532	26617	28966	27261	86699	95718	99835	86991
RPL27A	505993	465498	519324	557593	1416716	1432169	1357275	1369172	226682	230254	261225	221719	1676507	1319551	1514241	1397952
DENND2B	88858	88310	89788	87298	193667	215670	211116	214507	5711	5412	5792	5037	5875	5615	4015	6899
AKIP1	15815	17537	17333	17031	35401	32644	29780	27924	4828	4326	4991	3840	20239	18484	18794	16652
C11orf16	398	491	361	300	138	85	88	105	395	266	645	570	9	152	152	0
ASCL3	0	76	0	0	0	0	0	0	0	85	0	0	0	150	0	0
TMEM9B	160965	154088	155698	156756	301941	277902	274724	274897	61892	58121	58407	54905	183717	180256	187991	167502
NRIP3	1938	1432	2389	2024	1977	1875	1878	2017	2500	2545	2142	1405	1559	1663	981	1438
SCUBE2	29272	26437	24008	28947	43556	45135	44913	46360	1831	2102	2489	2758	906	1357	755	398
DENND5A	51848	48396	49701	46337	62585	66725	59795	66231	212118	205095	226327	215439	533297	548222	515267	541687
TMEM41B	197398	203465	206288	206169	248784	210461	208183	211264	46723	43472	41157	43269	67922	54513	53823	54808
IPO7	272155	277977	276214	284242	332081	303707	293480	281640	85698	84224	88478	85115	105487	104511	103238	97963
ZNF143	46363	42658	45161	46252	44761	44900	42403	39659	49575	45336	50876	49331	68620	76343	70851	73294
WEE1	83054	88943	84548	86229	126350	110528	112488	106742	14345	15850	16744	13729	22299	19805	18537	17045
SWAP70	109716	101963	102040	110668	172773	153913	146512	152769	67395	62826	66972	59668	85614	94325	92064	82331
SBF2	166507	171161	169931	175865	136283	123338	121524	118932	138339	142649	144547	148823	63771	73781	69638	67514
ADM	49643	52914	50771	48223	80390	86801	79562	80888	23281	23924	27799	27403	105304	93613	92681	90280
AMPD3	19112	19104	18458	15752	34330	36867	33020	31883	54566	51086	55115	60858	143060	141775	142513	149412
RNF141	181970	195853	177662	189365	231851	198771	200965	194890	181559	172346	177288	173677	177255	167169	171418	160330
LYVE1	170749	163220	166349	161991	230340	204494	203168	207386	8988	7931	8811	9950	6245	4045	5070	4756
IRAG1	71878	72515	72160	76566	113602	110822	108998	115107	61533	54322	63612	53954	215071	216178	209725	214112
CTR9	91898	95345	98022	104270	151192	126907	132553	129224	70111	71990	71026	75539	161099	172861	182804	172868
EIF4G2	1144871	1116199	1094541	1207761	1966708	1797797	1758602	1763336	390628	349532	382896	379536	1285430	1266826	1262811	1242144
ZBED5	68552	73448	70397	75786	114269	100025	96989	99131	58068	58446	50983	57102	92936	88752	87415	82844
CSNK2A3	56930	55369	62018	42584	40988	42827	33879	36002	26117	25177	19151	22166	24124	30976	36125	34974
GALNT18	14725	15171	14762	14902	22827	24035	22044	24504	942	557	1274	910	731	151	378	547
USP47	267303	271775	267655	295661	239829	228280	219918	223668	127671	122081	119304	119783	95087	94585	101185	89021
DKK3	54684	47407	47534	45395	119399	132081	122573	132092	2810	3044	2143	2025	3079	1871	3320	2728
MICAL2	176336	161177	178158	177585	286183	282659	276457	299153	273766	276107	314611	291515	465663	486196	467204	505359
PARVA	111806	112492	113732	120873	211084	194800	196151	200677	2499	4400	3072	2717	3442	2845	4146	1718
TEAD1	207764	203393	211574	212684	252052	228345	227713	231656	4670	3193	4973	3692	2707	3039	3693	2497
RASSF10	2811	2197	2326	835	2564	2101	2791	2717	67	1059	304	450	152	76	0	0
ARNTL	37520	37438	39595	38140	50885	47693	47538	49876	93775	87245	93695	91582	111067	112567	113038	113751
BTBD10	63259	67769	64832	70989	75474	67249	64736	66399	53060	51423	53986	52491	56043	53325	53445	46113
PTH	152	76	0	0	0	0	0	0	671	228	385	419	0	0	0	0
FAR1	214107	218776	209918	243810	320387	242268	241353	242863	198415	194336	193038	185616	145712	143393	149670	130103
SPON1	266520	259456	269157	263463	362426	341923	332736	337349	15441	12850	14700	14001	8767	10841	10931	8833
RRAS2	65434	60056	51831	65040	93310	77338	74550	76088	19743	20534	22642	21599	27069	18389	21029	18926
COPB1	433531	424238	411866	449821	485726	420782	422536	413121	139358	131688	130987	125892	236173	243939	259608	232135
PSMA1	162442	157952	148412	149426	305972	274148	264307	265355	82851	70213	74547	74382	282110	253221	262555	257903
PDE3B	59431	59400	54432	59929	40128	36469	37887	35744	264699	246564	240436	252824	101712	99601	95280	104087
CYP2R1	59356	57215	51943	58027	77949	83691	73305	77022	48749	44140	48114	44477	33280	31643	33873	33082
CALCA	0	0	0	0	0	0	0	0	950	966	539	518	76	0	71	76
CALCB	478	151	404	420	300	150	0	228	1405	2051	1401	2117	94	90	456	380
INSC	6279	7347	7368	6646	8560	9993	9885	11472	901	584	902	801	3596	2021	2565	2015
SOX6	246146	252379	262558	278174	210056	197243	189591	194584	59137	61768	62230	58915	6926	5053	5211	5933
C11orf58	180611	171372	176877	202179	270088	223990	214794	215134	136178	120605	123587	129331	152448	133574	142061	134737
PLEKHA7	205958	200009	223011	223031	383296	405799	395245	419385	4809	4028	6571	4067	13038	15200	12177	10948
RPS13	293811	300089	291239	317934	798175	757408	733067	722210	155359	150266	188973	155774	1210538	936277	997938	932370
PIK3C2A	352898	343887	361506	381070	254978	222703	215533	226093	114926	97214	109171	108881	44905	41135	39641	39984
NUCB2	52494	53485	52591	54096	93393	78452	72336	66688	30075	29141	34020	34099	39053	38251	34764	30355
NCR3LG1	45985	41847	45923	51261	28499	26628	26145	25824	8786	7033	8727	9633	1219	2108	2009	1583
KCNJ11	3976	4752	4342	4076	4470	5498	5051	6317	627	752	541	485	598	329	1228	833
ABCC8	7016	5718	8739	5805	13679	17561	16423	17075	1183	1491	1671	1154	76	66	152	293
USH1C	329325	315420	332700	318911	551761	588885	571534	590771	3977	4627	4086	6620	5881	6980	5434	4639
OTOG	0	152	87	0	0	71	76	134	998	1999	1444	1069	0	0	0	0
MYOD1	0	0	0	0	0	0	75	0	224	152	86	0	0	0	0	0
KCNC1	2513	2706	2664	2226	627	985	1362	1455	12992	12945	13432	12668	152	370	302	602
SERGEF	21250	22902	20885	21275	26657	23657	22101	25935	25223	23374	24050	24675	43524	43517	49386	46734
TPH1	91813	90136	89565	101821	75958	65599	68074	65585	4786	6815	4941	5959	2591	2691	2612	2562
SAAL1	16459	15336	17304	14732	24539	27020	25684	29273	10677	10281	11027	11055	27043	23496	22476	23651
MRGPRX3	152	0	148	71	0	0	0	20	502	883	434	181	0	0	0	0
MRGPRX4	0	0	0	0	0	0	0	0	457	294	677	302	0	0	0	0
SAA4	0	0	76	0	14	25	70	76	189	152	152	152	76	0	0	0
SAA2-SAA4	76	152	203	236	214	296	289	297	75	149	264	207	76	0	0	0
SAA2	298	377	225	516	487	451	674	297	958	293	410	240	0	0	0	0
SAA1	139	215	150	227	297	531	600	653	144	8	40	230	0	92	0	0
HPS5	156012	153363	157393	161823	109935	115759	109996	113065	50310	42866	42351	46598	53224	52472	57037	52908
GTF2H1	97607	97317	95643	103238	117732	100739	101163	99817	57284	54705	54501	52683	81117	80716	84594	77745
LDHA	768011	740515	786882	848908	2581711	2505316	2433148	2402811	86608	88835	111763	95372	613511	565024	587038	558415
LDHC	0	258	152	0	149	76	79	152	354	399	159	426	380	225	1199	302
LDHAL6A	3103	1988	2684	5300	632	982	849	996	3292	2592	2787	2767	403	848	576	378
TSG101	74686	73376	77283	78100	192136	177295	182846	177198	48483	45138	50848	50855	230627	209098	211734	219297
UEVLD	77219	81383	72077	86326	91292	79443	74898	77468	27376	26710	28023	31662	32753	33907	28153	25034
SPTY2D1OS	12127	9991	11186	12626	11990	9921	9209	9477	5890	5668	5118	4761	5256	5205	5627	4427
SPTY2D1	83967	75997	82016	91743	92998	83702	82777	82774	44540	42855	45189	39633	65439	61040	63564	60637
TMEM86A	10640	11232	9989	12333	16223	15455	13221	14195	3714	4518	5553	3669	13145	9960	11974	9635
IGSF22	2935	1891	1864	1826	4115	3383	3207	3349	1060	1568	2023	1875	3752	3257	2862	2565
PTPN5	371	683	521	213	578	1200	1509	1199	1203	1205	913	497	0	75	228	0
MRGPRX1	0	0	0	0	0	0	0	0	211	453	380	449	0	0	0	0
MRGPRX2	0	76	0	0	0	0	76	0	304	530	377	148	0	152	0	0
ZDHHC13	76211	72277	69570	66750	92695	78795	74636	77673	36179	35260	33033	34438	34540	34300	32171	30833
CSRP3	152	13	102	329	0	0	76	0	735	665	789	805	16	0	0	0
E2F8	8596	7442	10521	9083	17098	11774	13071	14117	1845	1616	1513	1092	1129	1126	1496	905
NAV2	36547	36398	37990	40003	65591	65940	64221	68338	3577	3944	4388	4363	1507	1183	1728	1693
DBX1	0	0	0	0	0	0	0	0	59	54	76	76	76	0	0	0
HTATIP2	285070	266573	277285	293697	628892	615880	601376	586625	37361	38628	43459	37389	145796	137356	158954	146883
PRMT3	49118	44966	46745	48064	44672	39521	41259	40321	29588	27815	31278	27617	17290	15164	16725	15364
SLC6A5	151	0	0	0	74	76	0	0	1396	1578	1490	1668	224	0	199	0
NELL1	532	516	886	223	736	1049	594	884	826	1335	1046	895	87	0	0	73
ANO5	84691	88751	85705	95354	70888	57714	55978	56003	4680	5422	5704	6483	1343	2113	2016	1965
SLC17A6	0	0	0	0	0	0	0	0	1380	542	845	379	0	0	0	0
FANCF	44488	43607	43420	42757	64288	64625	61508	59504	15460	12447	11017	11680	45436	47551	45267	43302
GAS2	9887	8198	7205	6629	7446	7599	6190	7317	2442	2389	2254	2496	1671	2516	2251	1899
SVIP	103437	111735	97807	95214	122750	103643	109836	110614	28211	27435	28563	26408	35379	32268	29022	30502
CCDC179	0	358	151	90	75	0	0	71	448	601	734	261	60	0	0	0
LUZP2	1024	963	1088	1767	1055	598	1429	1213	1039	1803	2134	1522	0	75	0	76
MUC15	0	0	0	205	0	50	0	0	1220	686	1105	453	0	0	0	0
ANO3	2239	2636	2214	2865	2099	2489	2682	3227	1460	1783	1500	1751	76	0	0	0
SLC5A12	242491	233369	226076	239359	337198	299366	296572	288068	6373	3960	6062	4519	5175	5015	2996	3604
FIBIN	17387	19230	17283	16522	32420	28243	29405	29681	224	587	829	982	532	376	380	185
BBOX1	0	75	0	0	75	76	76	0	726	765	731	694	0	0	0	0
CCDC34	9782	9717	8826	9280	15737	19227	14222	15763	1439	1478	2751	1881	2327	2098	2271	1568
LGR4	262881	260295	256050	273918	311247	272007	262061	273557	9038	8409	7757	7870	3311	5996	3921	4075
LIN7C	278101	292811	268377	295908	143258	117720	115650	114822	77997	71272	68064	64737	44331	41326	40760	35098
BDNF	2549	2558	1987	2631	1849	2475	2770	1472	1981	1943	2627	3553	751	76	380	373
KIF18A	10908	10213	12501	10521	10074	6768	7098	7294	4879	5098	4006	6343	1653	1502	520	1277
METTL15	36695	33969	36109	44419	36222	32742	30471	32833	21793	19561	21763	21797	13824	8591	9220	9206
KCNA4	450	300	675	0	224	376	75	0	1186	1178	2155	935	0	0	0	0
FSHB	0	0	0	0	0	0	0	0	380	226	76	151	0	0	0	0
ARL14EP	43458	49865	44039	45509	53371	46839	42073	41642	48197	43047	44546	42758	37361	35365	34384	35553
MPPED2	2212	1787	1702	2265	3456	2981	3128	2602	2210	4237	2582	2819	974	677	364	226
DCDC1	73	357	351	76	0	151	76	75	2305	2960	3058	2931	0	122	152	0
DNAJC24	30109	31774	28248	29411	22704	23228	21687	20858	28285	26713	29126	26551	8749	10314	9374	9774
IMMP1L	15955	16813	14535	19549	19719	14026	17619	15817	10941	10001	7405	6759	7422	7104	6822	7778
ELP4	69853	69715	65948	75145	45262	45488	44717	44423	85508	80299	76310	80452	42677	37792	35818	38705
PAX6	13763	12463	11465	12464	16580	20057	15244	14659	8697	8294	9564	8657	4422	3626	3947	3808
RCN1	90709	84094	86099	94373	179097	150018	146377	143025	11050	11539	11146	10951	31947	31302	34018	27973
WT1	0	0	0	0	0	225	282	74	597	528	710	459	0	0	0	0
EIF3M	174181	175222	168700	182911	272712	259786	251452	239432	97944	100256	97120	91921	318910	296513	317280	298709
CCDC73	21998	22487	23240	38472	53108	50712	47461	45540	9557	12091	17449	12250	55691	26319	27484	27500
PRRG4	187205	200657	191414	205642	268451	239907	229403	228886	32476	23863	33634	28629	63340	71502	66974	58128
QSER1	89972	85015	89296	96044	68998	60719	56542	60578	73024	61767	70424	68558	26172	26926	24565	25153
DEPDC7	123945	122851	115415	126946	248567	203903	194563	201899	4997	3362	4087	4069	4664	3965	4857	5083
TCP11L1	89817	90058	88499	94580	67435	63911	65023	61856	20966	20321	22210	24106	22659	23093	23470	25744
CSTF3	53036	56699	56979	61089	79177	75449	70464	72536	25619	24722	24652	27420	44846	51190	47097	48629
HIPK3	880294	864208	888160	927643	715859	604710	580569	604915	455044	418220	447241	438829	211785	216279	225026	202949
KIAA1549L	524	377	208	301	455	532	727	378	1957	3053	2513	2406	0	213	0	141
C11orf91	151	146	56	152	148	320	227	262	0	142	102	81	131	0	150	0
CD59	278789	253521	255399	271025	384833	369658	369911	370778	51793	50574	51462	51279	114956	121880	115641	104978
FBXO3	147179	157012	142021	145291	165590	138254	141087	139490	126951	114856	110121	116026	67621	77539	73205	68897
LMO2	9519	10733	10170	10813	25627	25433	24644	27518	36588	33916	38373	37377	174154	156369	167070	161654
CAPRIN1	477917	469078	487600	496512	618649	569296	566290	573379	178092	172819	186860	185207	346261	344364	326319	322253
NAT10	35162	35758	36062	38444	63596	68570	70499	75877	30574	31861	38134	34745	138950	139907	150312	147017
ABTB2	77356	71406	73303	71371	166646	177205	178285	188344	5537	4821	4795	4465	12058	11160	13323	14044
CAT	409265	411237	399018	372025	592636	601106	591972	594978	265438	245183	284433	268521	784363	761058	761654	765903
ELF5	76	76	0	74	0	0	0	72	726	661	528	630	228	150	0	0
EHF	181590	180124	182444	188317	159204	145194	146804	141620	3906	3612	3592	2751	1134	2483	2053	2281
APIP	26642	27577	28548	22692	46692	44843	42658	41135	9477	9751	8097	9229	15023	17901	18018	14983
PDHX	74876	76327	74160	75168	105589	92227	85466	84940	12004	14066	13689	12934	21309	24021	24586	23091
CD44	155360	153597	157193	163217	282932	255911	247541	255334	374175	361348	389118	373846	1559212	1530614	1516258	1500707
SLC1A2	1042	834	1497	1580	1205	901	898	827	2495	2010	2600	1940	63	0	227	73
PAMR1	18766	17454	18033	17357	25717	24679	24583	25600	622	646	872	1253	76	453	0	152
FJX1	912	744	228	869	1133	1582	828	906	151	297	152	304	0	0	150	76
TRIM44	205102	178934	204364	222407	321412	295140	296137	283008	101814	98018	114992	109914	235566	229591	237340	224791
LDLRAD3	5945	4747	8132	6302	16316	13927	11969	13616	2871	3446	3737	3100	15584	13290	14065	11946
COMMD9	38633	36385	38457	35588	64292	69970	66999	70948	30813	23692	32153	30867	175280	169667	174998	182264
PRR5L	13611	12920	12400	13028	17766	14789	15755	15627	76972	75149	78515	79340	133586	141407	142172	139224
TRAF6	59050	51090	59121	62272	62158	55343	57436	56646	50939	54580	55188	53446	55311	42494	45211	43766
RAG1	11251	11803	11455	10762	11262	11818	10702	10221	3255	2344	3179	2782	1058	622	796	872
RAG2	1237	1027	1493	849	1329	1084	936	1031	1121	855	1837	1397	0	0	184	98
IFTAP	7320	6358	8191	8331	14086	12193	11013	11989	376	836	760	929	140	226	813	1653
LRRC4C	1126	1538	1273	1134	1269	1202	1201	1491	1917	2680	1966	2535	18	162	318	0
API5	189089	189120	184372	193225	306294	281875	261822	273907	94553	89572	96802	93357	174217	169142	161609	169764
TTC17	218658	207573	211776	233148	228416	210344	209163	207776	216224	194379	211796	214102	184674	188946	192040	179538
HSD17B12	184932	193793	180322	192971	363116	313148	300668	291170	38713	34957	38230	38364	67436	71100	65997	63109
ALKBH3	29311	29924	26384	29863	42720	40892	43025	41050	16407	17055	18147	16025	38531	31516	35362	31849
C11orf96	12784	12167	13883	12935	28863	39591	31001	36048	317	294	556	152	455	227	303	377
ACCSL	0	0	75	0	0	0	59	31	477	432	498	375	152	368	76	331
ACCS	27447	25906	29017	29118	46683	53944	51867	54077	16229	16639	18967	18049	80494	77130	79386	80054
EXT2	188133	173548	176840	168660	235104	235223	234998	231810	47173	44589	43627	49626	90265	89208	88361	89531
ALX4	2288	1426	1729	2724	75	0	377	228	758	1889	2213	1389	0	0	0	75
CD82	101699	101887	97938	84304	315381	356122	343719	364401	38757	37251	42838	39491	349585	404990	408877	392602
TSPAN18	8143	8990	9941	13747	46484	51902	49134	53055	7068	6592	8506	6834	86230	81449	81881	84706
TP53I11	22366	21499	23399	20387	77597	88746	85493	92572	6346	7403	9798	9855	352597	367426	345720	372337
PRDM11	18896	14943	17510	18394	24300	28058	29468	30366	8564	10958	9251	11041	21360	24550	25857	23298
SYT13	72354	67100	68681	68757	80125	82758	74849	76970	2389	874	1823	1455	908	754	1581	1135
CHST1	1267	1180	828	713	2653	4131	2924	2936	524	801	800	667	219	227	228	379
SLC35C1	88586	88111	86606	81014	175209	213128	212124	218165	5807	5422	5577	5440	101540	118611	111848	111117
CRY2	86731	78713	85446	86594	147389	149046	156734	161778	31635	32459	37807	38125	136043	144811	139822	152226
MAPK8IP1	4648	3241	4469	3800	7973	8646	9948	8732	575	1106	1443	937	4505	3716	4381	4513
C11orf94	455	631	742	613	228	224	228	353	186	641	607	302	572	680	532	697
PEX16	51270	52751	46183	45428	70249	83257	82318	89554	18171	19624	20719	21152	121755	119796	129208	123725
LARGE2	1673	1492	1802	897	3705	4625	4815	4801	2486	1803	2077	2832	26729	28666	28976	24545
PHF21A	35872	32787	31150	35758	80971	79292	74594	84134	90631	84863	86708	87367	349510	370343	360931	359716
CREB3L1	23287	20647	21794	20626	95333	105164	101009	111506	715	1321	1633	1817	682	1712	1496	1044
DGKZ	94177	88868	100113	77282	164045	212339	191664	221103	34863	31288	38020	34407	704634	705452	718010	695551
MDK	130548	112352	122072	106371	502190	556747	534470	593746	302	755	684	830	13100	12741	13024	12199
CHRM4	7486	5773	6907	4885	7505	8365	8990	11789	333	401	682	397	760	76	321	216
AMBRA1	120399	110218	117180	108001	113590	114095	108776	120665	35846	34254	36807	34740	91843	99878	100067	105114
HARBI1	21471	20656	23276	19532	18180	19151	18354	20909	10917	9865	10342	11308	18111	25375	22890	23441
ATG13	135436	127519	134787	133946	266014	284998	284670	303793	30703	35635	38032	34548	406753	399572	403707	398022
ARHGAP1	73779	70220	75648	72289	211005	251214	235086	257919	18707	17412	18908	20298	474871	487344	454023	488501
ZNF408	12288	12422	11474	10570	25639	29012	25220	33626	4441	5497	6998	5057	52964	55668	60277	58235
F2	165	76	179	278	262	184	0	149	357	730	464	49	152	76	226	287
CKAP5	174045	171150	185086	191219	173814	167240	157234	158735	64060	54299	63088	55217	111883	116251	109654	111688
LRP4	77965	71952	75435	70874	92556	90837	88340	89372	3167	3184	2865	1826	1460	1484	1556	1054
CSTPP1	33605	33235	40694	42854	65808	75472	74970	75165	9688	7127	10735	8467	48475	39577	41933	40109
ARFGAP2	181739	160355	163088	155775	225254	247689	242968	255194	74368	80074	82043	84817	468334	483649	485878	499971
PACSIN3	8290	8452	8394	6948	15313	17369	16495	17658	651	893	294	646	152	392	237	514
DDB2	40718	36284	37914	37665	71868	71526	73571	70537	15073	12331	16227	14661	112279	101593	108780	96504
ACP2	120790	110220	112135	101897	228423	255407	253314	268732	5257	6872	5806	7132	74007	75388	75689	78801
NR1H3	103171	103025	102651	95415	163471	193675	179594	191653	3748	3176	3269	5195	27176	26430	28714	26137
MADD	93621	86076	94439	90498	160352	165356	160868	173494	71617	70205	80203	79805	294725	316693	295084	307401
MYBPC3	718	772	371	330	262	727	567	290	3273	2928	3801	2871	25774	25794	27978	27372
SPI1	7687	7493	8378	7273	29581	37662	35252	37735	13085	14830	16865	14536	2652577	2612627	2609577	2549632
SLC39A13	25669	22057	22000	20553	41158	58635	53727	63996	7019	5364	5782	7688	103551	116014	116884	113719
PSMC3	110455	99094	103947	98732	166963	179173	167879	183342	27372	27974	27772	31912	153896	164155	169530	181827
RAPSN	626	953	675	806	529	780	518	612	849	512	872	504	2007	3148	2894	2478
CELF1	253605	251515	252761	256302	330387	320724	311035	322120	243132	235944	256527	254345	425198	426659	409241	422099
PTPMT1	61576	57569	59107	62103	92669	99764	93507	95613	28848	26160	30234	28686	105729	95464	98396	94065
KBTBD4	41408	41742	44212	44963	66653	63709	62386	66517	32143	31908	33990	30650	95722	94566	95523	95428
NDUFS3	121046	108608	111544	104818	269183	291435	287254	285419	22885	19290	25168	21113	140128	134301	137623	134883
FAM180B	509	151	460	226	197	220	151	304	302	982	600	826	0	76	150	100
C1QTNF4	225	151	226	292	641	855	905	754	0	794	0	522	1206	684	779	603
MTCH2	262961	267180	277398	270119	472360	446289	434501	440342	34845	33750	36719	37051	125849	123023	127936	124722
AGBL2	3982	4589	3726	3553	9971	7590	6282	7229	3749	3693	5037	3454	4862	5744	6352	6103
FNBP4	144365	146037	157085	168864	241983	242244	235683	244187	145138	143451	153559	157839	205873	221404	227515	214658
NUP160	101757	103031	108674	101500	122749	110066	113348	105094	82985	81638	80831	80237	82597	81429	75799	76058
PTPRJ	152344	154813	149697	140777	234003	228266	222645	231177	357123	337139	382875	371562	636882	652957	667505	637227
OR4B1	0	0	0	0	0	0	0	0	250	299	302	238	0	0	0	0
OR4X2	0	0	0	0	0	0	0	0	0	364	152	152	0	0	0	0
OR4X1	0	0	0	0	0	0	0	0	0	41	137	57	0	0	0	0
OR4S1	0	0	0	0	0	0	0	0	228	227	529	151	0	0	0	0
OR4C3	0	0	0	0	0	0	0	0	90	362	288	102	0	0	0	0
OR4C5	0	0	0	0	0	0	0	0	377	370	40	451	0	0	0	0
OR4A47	0	0	0	0	0	0	0	0	168	226	0	298	0	0	0	0
TRIM51G	0	0	0	0	0	0	0	0	279	124	202	175	0	0	0	0
TRIM49B	0	0	0	0	0	0	0	0	106	372	316	437	0	0	0	0
TRIM64C	0	0	0	0	0	0	0	0	76	13	295	152	0	56	0	0
FOLH1	1486772	1399566	1432860	1614514	2500500	2237005	2175767	2157453	20645	21648	25362	20984	23440	20634	22072	23173
OR4C13	0	0	0	0	0	0	0	0	248	318	0	148	0	0	0	0
OR4C46	0	0	0	0	0	0	0	0	301	300	257	83	0	0	0	0
OR4A5	0	0	0	0	0	0	0	0	144	76	33	76	0	0	0	0
TRIM48	0	0	0	0	0	0	0	0	155	152	199	72	0	0	0	0
